"","id","year","jan","feb","mar","apr","may","jun","jul","aug","sep","oct","nov","dec","mon","tue","wed","thu","fri","sat","sun","temp","visib","wdsp","slp","dewp","max","min","mxpsd","fog","prcp","num_collisions"
"19",358,2013,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.802857142857143,0.979381443298969,0.181571815718157,0.605990783410136,0.853300733496333,0.735449735449735,0.834808259587021,0.165631469979296,0,NA,505
"20",1804,2017,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.630813953488372,0.913978494623656,0.100323624595469,0.536585365853658,0.645161290322581,0.651428571428571,0.537142857142857,0.141791044776119,0,NA,660
"21",2664,2019,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.6,0.988235294117647,0.232876712328767,0.567627494456764,0.643540669856459,0.585635359116022,0.515492957746479,0.394409937888199,0,NA,658
"22",2310,2018,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.59946949602122,0.561224489795918,0.408219178082192,0.519269776876269,NA,0.57,0.450520833333333,0.520792079207921,0,NA,757
"23",832,2014,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.747720364741641,1,0.183976261127596,0.584710743801651,0.636363636363636,0.717717717717718,0.681681681681682,NA,0,0,541
"24",1223,2015,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.729508196721312,0.904255319148936,0.120481927710843,NA,0.792452830188679,0.703703703703704,0.674418604651163,NA,1,NA,690
"25",413,2013,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.84,1,0,0.652073732718892,0.836185819070905,0.822751322751323,0.752212389380531,0.0227743271221532,0,NA,504
"26",1005,2015,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.412568306010929,0.978723404255319,0.228915662650602,NA,0.384433962264151,0.396825396825397,0.459948320413437,NA,0,NA,648
"27",163,2012,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0.342019543973941,0.152941176470588,0.276699029126214,0.45850622406639,0.587662337662338,0.327586206896552,0.376865671641791,0.343283582089552,1,NA,619
"28",1673,2017,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.40406976744186,1,0.579288025889968,0.188470066518846,0.342431761786601,0.365714285714286,0.474285714285714,0.517412935323383,0,NA,501
"29",2067,2018,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.482758620689655,0.642857142857143,0.241095890410959,0.545638945233268,NA,0.4025,0.536458333333333,0.225742574257426,1,NA,557
"30",2268,2018,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.83289124668435,0.928571428571429,0.0876712328767123,0.671399594320488,NA,0.805,0.796875,0.108910891089109,1,NA,596
"31",1953,2017,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.645348837209302,0.924731182795699,0.414239482200647,0.709534368070951,0.637717121588089,0.7,0.648571428571429,0.400497512437811,0,NA,613
"32",644,2014,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.507598784194529,0.75,0.353115727002967,0.396694214876033,0.573232323232323,0.450450450450451,0.54954954954955,NA,1,0.0103092783505155,580
"33",2207,2018,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.875331564986737,0.244897959183673,0.052054794520548,0.523326572008115,NA,0.7925,0.854166666666667,0.0851485148514851,1,NA,719
"34",2640,2019,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.808571428571429,0.576470588235294,0.123287671232877,0.687361419068737,0.856459330143541,0.861878453038674,0.797183098591549,0.145962732919255,1,NA,515
"35",483,2013,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.548571428571429,1,0.327913279132791,0.566820276497695,0.471882640586797,0.558201058201058,0.359882005899705,0.43064182194617,0,NA,626
"36",1449,2016,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.791979949874687,1,0.199248120300752,0.63274336283186,0.752252252252252,0.808139534883721,0.753694581280788,0.131652661064426,0,NA,700
