"","id","year","mo","day","temp","visib","num_collisions"
"809",714,2014,6,6,0.875379939209726,0.434782608695652,613
"810",641,2014,4,3,0.416413373860182,1,519
"811",1960,2017,11,6,0.267441860465116,1,623
"812",1412,2016,5,4,0.68922305764411,0.927710843373494,744
"813",1693,2017,2,5,0.293604651162791,1,680
"814",1074,2015,6,2,0.808743169398907,0.776595744680851,652
"815",2529,2019,6,1,0.742857142857143,0.894117647058823,659
"816",1910,2017,9,5,0.770348837209302,0.225806451612903,614
"817",1662,2017,1,2,0.424418604651163,0.956989247311828,657
"818",628,2014,3,4,0.455927051671733,0.597826086956522,627
"819",2318,2018,11,7,0.56498673740053,1,502
"820",1739,2017,4,2,0.473837209302326,0.602150537634409,598
"821",1992,2017,12,3,0.308139534883721,0.913978494623656,709
"822",1969,2017,11,1,0.433139534883721,1,748
"823",455,2013,9,6,0.711428571428571,1,547
"824",1142,2015,8,7,0.96448087431694,0.946808510638298,552
"825",793,2014,9,1,0.957446808510638,0.652173913043478,392
"826",2000,2017,12,4,0.302325581395349,1,742
"827",976,2015,3,2,0.245901639344262,1,631
"828",2062,2018,2,3,0.538461538461538,0,601
"829",2386,2019,1,5,0.237142857142857,1,644
"830",1590,2016,11,7,0.614035087719298,0.879518072289157,532
"831",2488,2019,4,2,0.557142857142857,0.564705882352941,592
"832",459,2013,10,3,0.8,0.927835051546392,647
"833",743,2014,7,7,0.911854103343465,0.978260869565218,439
"834",734,2014,7,5,0.933130699088146,0.33695652173913,360
"835",2662,2019,10,1,0.7,0.658823529411765,400
"836",643,2014,4,5,0.425531914893617,1,622
"837",2733,2019,12,2,0.462857142857143,1,530
"838",889,2014,12,6,0.577507598784195,0.652173913043478,628
"839",2631,2019,9,5,0.728571428571429,1,687
"840",2295,2018,10,5,0.793103448275862,0.510204081632653,830
"841",1916,2017,9,4,0.901162790697674,0.451612903225806,740
"842",588,2014,2,6,0.227963525835866,1,424
"843",2087,2018,3,7,0.262599469496021,1,526
"844",697,2014,5,3,0.613981762917933,0.195652173913043,538
"845",1758,2017,4,7,0.531976744186046,1,517
"846",450,2013,9,1,0.685714285714286,1,661
"847",1921,2017,10,2,0.654069767441861,1,687
"848",699,2014,5,5,0.589665653495441,1,650
"849",1429,2016,5,7,0.819548872180451,1,566
"850",2358,2018,12,5,0.421750663129973,1,841
